"species","algoritmo","AUC","TSS","pROC","omission"
"Hatiora_salicornioides_N_050","svmk",0.7984375,0.555416666666667,1.06051638764995,0.137469957918964
"Hatiora_salicornioides_N_100","svmk",0.858125,0.67875,1.04864826475803,0.0861626541074748
"Nematanthus_crassifolius_C_010","svmk",0.608125,0.47875,1.71735018958179,0.128186628186628
"Nematanthus_crassifolius_C_020","svmk",0.595,0.389583333333333,1.34070027274318,0.138499896964122
"Nematanthus_crassifolius_C_050","svmk",0.521458333333333,0.386666666666667,1.08022635080025,0.0503272021136143
"Nematanthus_crassifolius_C_100","svmk",0.663173076923077,0.375096153846154,1.01375104367061,0.291844711931744
"Nematanthus_crassifolius_N_010","svmk",0.5375,0.34875,1.48134453965948,0.283390587206011
"Nematanthus_crassifolius_N_020","svmk",0.345416666666667,0.20375,1.23881473275308,0.334686138016579
"Nematanthus_crassifolius_N_050","svmk",0.567291666666667,0.3025,1.45095662078088,0.272917387719326
"Nematanthus_crassifolius_N_100","svmk",0.689903846153846,0.404230769230769,1.05289213478342,0.153487196584711
"Nidularium_innocentii_C_010","svmk",0.739583333333333,0.55875,1.49736196156202,0.146136465909259
"Nidularium_innocentii_C_020","svmk",0.6235,0.43875,1.18081621489859,0.214178455968633
"Nidularium_innocentii_C_050","svmk",0.847708333333334,0.674166666666666,1.16577107732987,0.131005084916598
"Nidularium_innocentii_C_100","svmk",0.912916666666667,0.810416666666667,1.17069513366647,0.104038329504639
"Nidularium_innocentii_N_010","svmk",0.652916666666667,0.4225,1.23869074034332,0.230402072979473
"Nidularium_innocentii_N_020","svmk",0.789,0.68875,1.47150157180005,0.128653262370766
"Nidularium_innocentii_N_050","svmk",0.888333333333334,0.72625,1.3240249829474,0.0944190018514746
"Nidularium_innocentii_N_100","svmk",0.914184782608696,0.808913043478261,1.22547403122678,0.109121311459868
"Nidularium_procerum_C_010","svmk",0.729375,0.5725,1.74506988211845,0.234775351160103
"Nidularium_procerum_C_020","svmk",0.6253125,0.4175,1.18586448016874,0.207347784329491
"Nidularium_procerum_C_050","svmk",0.809166666666667,0.65,1.21626782709907,0.119056222817365
"Nidularium_procerum_C_100","svmk",0.913333333333333,0.755694444444444,1.12486080506834,0.0709036950723529
"Nidularium_procerum_N_010","svmk",0.890625,0.80875,1.965859701118,0.147659573901739
"Nidularium_procerum_N_020","svmk",0.7553125,0.64,1.42933682491758,0.0584167263086329
"Nidularium_procerum_N_050","svmk",0.886666666666666,0.673333333333334,1.61800984159944,0.150599317737778
"Nidularium_procerum_N_100","svmk",0.900694444444444,0.773194444444445,1.13283350350698,0.0528030328459135
"Peperomia_tetraphylla_C_010","svmk",0.5,0.2725,1.1535594829961,0.197299691957434
"Peperomia_tetraphylla_C_020","svmk",0.771145833333333,0.509583333333333,1.09177723428,0.248858788332872
"Peperomia_tetraphylla_C_050","svmk",0.846830357142857,0.681071428571429,1.05139898382241,0.132655526050452
"Peperomia_tetraphylla_C_100","svmk",0.915111607142857,0.77375,1.10194273564918,0.127020769538751
"Peperomia_tetraphylla_N_010","svmk",0.587083333333333,0.3875,1.13458635589148,0.172928129714445
"Peperomia_tetraphylla_N_020","svmk",0.739166666666667,0.508333333333334,1.2263089849409,0.160808527129122
"Peperomia_tetraphylla_N_050","svmk",0.849821428571429,0.664821428571428,1.0730576785704,0.144416107764229
"Peperomia_tetraphylla_N_100","svmk",0.894821428571428,0.72125,1.08717216790964,0.169381588971988
"Pleiochiton_blepharodes_C_010","svmk",0.249375,0.15875,1.20998286137447,0.413763416174023
"Pleiochiton_blepharodes_C_020","svmk",0.9015625,0.84125,1.72217091355421,0.0854548626934237
"Pleiochiton_blepharodes_C_050","svmk",0.784722222222222,0.602777777777778,1.04357346833813,0.155921486774078
"Pleiochiton_blepharodes_C_100","svmk",0.88375,0.732083333333334,1.07300237707222,0.105716177011968
"Pleiochiton_blepharodes_N_010","svmk",0.281875,0.14875,1.23428018247979,0.376335900211805
"Pleiochiton_blepharodes_N_020","svmk",0.676875,0.41125,1.13032059904902,0.20895692720458
"Pleiochiton_blepharodes_N_050","svmk",0.859027777777778,0.714027777777778,1.17487852858711,0.0777563936308978
"Pleiochiton_blepharodes_N_100","svmk",0.870694444444445,0.707638888888889,1.07149025282947,0.0673688213640735
"Rhipsalis_elliptica_C_010","svmk",0.56625,0.56,1.47075198862972,0.272532666753451
"Rhipsalis_elliptica_C_020","svmk",0.383125,0.23375,1.13979294398226,0.247934906008623
"Rhipsalis_elliptica_C_050","svmk",0.82015625,0.5925,1.1389527516934,0.106632352568885
"Rhipsalis_elliptica_C_100","svmk",0.825,0.60625,1.06820130811595,0.159359136267535
"Rhipsalis_elliptica_N_010","svmk",0.639375,0.50375,1.42931041951382,0.311632777122381
"Rhipsalis_elliptica_N_020","svmk",0.637083333333333,0.447083333333333,1.53132449743168,0.246252008890955
"Rhipsalis_elliptica_N_050","svmk",0.70140625,0.46125,1.05753836195833,0.177776960493683
"Rhipsalis_elliptica_N_100","svmk",0.84975,0.60625,1.09247106435668,0.154568197090114
"Rhipsalis_lindbergiana_C_010","svmk",0.60875,0.48125,1.50731491496895,0.218365132128696
"Rhipsalis_lindbergiana_C_020","svmk",0.749166666666667,0.625416666666667,1.56852031223982,0.0572095021535628
"Rhipsalis_lindbergiana_C_050","svmk",0.840625,0.68,1.42232307807231,0.170137418157398
"Rhipsalis_lindbergiana_C_100","svmk",0.751458333333333,0.454166666666666,1.11272603035882,0.299665107990583
"Rhipsalis_lindbergiana_N_010","svmk",0.41875,0.3775,1.35888100473185,0.322359837182776
"Rhipsalis_lindbergiana_N_020","svmk",0.779166666666667,0.59125,1.59930497209225,0.160014772351567
"Rhipsalis_lindbergiana_N_050","svmk",0.632083333333333,0.45875,1.19720343273937,0.187196924734791
"Rhipsalis_lindbergiana_N_100","svmk",0.798846153846154,0.622115384615384,1.20755831585938,0.22880073151061
"Rhipsalis_pachyptera_C_010","svmk",0.46625,0.46125,1.52930669012037,0.332546905831383
"Rhipsalis_pachyptera_C_020","svmk",0.33875,0.25125,1.19709943533444,0.293788065718538
"Rhipsalis_pachyptera_C_050","svmk",0.783541666666667,0.6,1.60694837596733,0.161928575956712
"Rhipsalis_pachyptera_C_100","svmk",0.848636363636364,0.658863636363636,1.33996627057035,0.194244810101192
"Rhipsalis_pachyptera_N_010","svmk",0.40875,0.4025,1.64969400043053,0.358081795185574
"Rhipsalis_pachyptera_N_020","svmk",0.520416666666667,0.339166666666667,1.21670355520203,0.361569855872511
"Rhipsalis_pachyptera_N_050","svmk",0.803125,0.563333333333333,1.43403565059688,0.239905193635235
"Rhipsalis_pachyptera_N_100","svmk",0.818522727272727,0.592727272727273,1.09768435139113,0.188127478568304
"Rhipsalis_teres_C_010","svmk",0.729166666666667,0.60375,1.55979187121321,0.157889940647195
"Rhipsalis_teres_C_020","svmk",0.85375,0.6625,1.67884181005919,0.192815604804266
"Rhipsalis_teres_C_050","svmk",0.852666666666667,0.64625,1.06607556182413,0.117456161808354
"Rhipsalis_teres_C_100","svmk",0.853879310344827,0.65875,1.04262043079999,0.103611021903899
"Rhipsalis_teres_N_010","svmk",0.641666666666667,0.44875,1.30831513867895,0.221716504602953
"Rhipsalis_teres_N_020","svmk",0.621666666666666,0.395416666666667,1.0840745437666,0.208135926753306
"Rhipsalis_teres_N_050","svmk",0.779017857142857,0.595178571428571,1.048826431578,0.122383213099022
"Rhipsalis_teres_N_100","svmk",0.822276785714286,0.651964285714286,1.03560456904569,0.14343561364387
"Vriesea_ensiformis_C_010","svmk",0.566875,0.4675,1.40822930697379,0.251529377656298
"Vriesea_ensiformis_C_020","svmk",0.823333333333333,0.7,1.41212484917746,0.0464298463278672
"Vriesea_ensiformis_C_050","svmk",0.73046875,0.48125,1.08224507413015,0.124292487755828
"Vriesea_ensiformis_C_100","svmk",0.893,0.76375,1.15587141860621,0.0898664141069813
"Vriesea_ensiformis_N_010","svmk",0.96,0.9575,1.99120914207618,0.0404878702019989
"Vriesea_ensiformis_N_020","svmk",0.8025,0.668333333333334,1.58192577214286,0.167083998139369
"Vriesea_ensiformis_N_050","svmk",0.8575,0.6225,1.24129938718462,0.155839110688723
"Vriesea_ensiformis_N_100","svmk",0.843583333333333,0.61875,1.0913660524766,0.139315436672451
"Vriesea_flammea_C_010","svmk",0.778125,0.73875,1.75278777315594,0.0182363740189782
"Vriesea_flammea_C_020","svmk",0.876666666666666,0.779166666666667,1.9067785255615,0.122310189336249
"Vriesea_flammea_C_050","svmk",0.917916666666666,0.862916666666667,1.73766337577431,0.0511363280609643
"Vriesea_flammea_C_100","svmk",0.88125,0.764166666666666,1.40081467278211,0.0949013832203745
"Vriesea_flammea_N_010","svmk",0.5975,0.5375,1.60108494323317,0.233178484341695
"Vriesea_flammea_N_020","svmk",0.73375,0.5925,1.06934238502639,0.157773158016342
"Vriesea_flammea_N_050","svmk",0.865416666666667,0.74,1.52504506642652,0.0141341661499912
"Vriesea_flammea_N_100","svmk",0.895625,0.789166666666667,1.35285761357756,0.0692520786717243
"Vriesea_friburgensis_C_010","svmk",0.5175,0.37125,1.2699680884201,0.362635612270988
"Vriesea_friburgensis_C_020","svmk",0.710833333333333,0.582916666666667,1.17036854585674,0.0939457193963699
"Vriesea_friburgensis_C_050","svmk",0.8590625,0.65875,1.14638546124597,0.175553962460897
"Vriesea_friburgensis_C_100","svmk",0.889916666666667,0.735833333333333,1.12912668709373,0.0973424764438124
"Vriesea_friburgensis_N_010","svmk",0.4,0.3125,1.27021411495761,0.338914082226793
"Vriesea_friburgensis_N_020","svmk",0.711666666666667,0.587083333333333,1.35911231345894,0.254863726038026
"Vriesea_friburgensis_N_050","svmk",0.7875,0.58875,1.14633629851561,0.129512177160173
"Vriesea_friburgensis_N_100","svmk",0.845078125,0.62125,1.1043598546178,0.141381513465906
"Vriesea_incurvata_C_010","svmk",0.682083333333333,0.547083333333333,1.64619093124669,0.245650955244695
"Vriesea_incurvata_C_020","svmk",0.684791666666667,0.472916666666667,1.11422947234223,0.099442513853885
"Vriesea_incurvata_C_050","svmk",0.736875,0.512857142857143,1.12543527388047,0.234141294463931
"Vriesea_incurvata_C_100","svmk",0.88587962962963,0.719861111111111,1.05999006562392,0.140287998104882
"Vriesea_incurvata_N_010","svmk",0.653333333333333,0.462916666666667,1.70937972816555,0.323723857597724
"Vriesea_incurvata_N_020","svmk",0.6975,0.5725,1.23082104875635,0.109782295750005
"Vriesea_incurvata_N_050","svmk",0.742115384615385,0.456153846153846,1.03564145018737,0.173840001353294
"Vriesea_incurvata_N_100","svmk",0.770972222222222,0.558194444444445,1.01261263280108,0.167693176370326
"Vriesea_rodigasiana_C_010","svmk",0.83875,0.8375,1.69151078123204,0.125788951371405
"Vriesea_rodigasiana_C_020","svmk",0.504583333333333,0.304166666666667,1.48521515705285,0.25464585687725
"Vriesea_rodigasiana_C_050","svmk",0.750833333333333,0.5475,1.27233133434951,0.152433212267632
"Vriesea_rodigasiana_C_100","svmk",0.954090909090909,0.875568181818182,1.30254517735175,0.0566434160896455
"Vriesea_rodigasiana_N_010","svmk",0.50375,0.49875,1.08888522913214,0.296673766341512
"Vriesea_rodigasiana_N_020","svmk",0.381666666666667,0.325833333333333,1.16627996212527,0.137157025580579
"Vriesea_rodigasiana_N_050","svmk",0.878125,0.69375,1.33674122627868,0.148488695315268
"Vriesea_rodigasiana_N_100","svmk",0.856363636363636,0.676022727272727,1.05263960820088,0.0628918585620901
"Vriesea_vagans_C_010","svmk",0.788125,0.63625,1.72942679344388,0.0966108473473977
"Vriesea_vagans_C_020","svmk",0.725416666666666,0.6375,1.53135724412684,0.13379060054963
"Vriesea_vagans_C_050","svmk",0.871607142857143,0.721964285714286,1.20014761690756,0.0827911263306067
"Vriesea_vagans_C_100","svmk",0.857980769230769,0.674230769230769,1.09185343761392,0.108295316376068
"Vriesea_vagans_N_010","svmk",0.716875,0.56125,1.60498740825982,0.249821381194905
"Vriesea_vagans_N_020","svmk",0.60625,0.475833333333333,1.28396669276225,0.163110171889039
"Vriesea_vagans_N_050","svmk",0.892857142857143,0.759642857142857,1.2462564791357,0.0984522403948936
"Vriesea_vagans_N_100","svmk",0.895865384615385,0.750865384615385,1.21115510969404,0.123550939006271
