"treatment","genus","epithet","clump","size","treatment1","algorithm","AUC","TSS","pROC","omission","M1","M2","good","bad","total","mod","M3"
"Vriesea_ensiformis_C_020","Vriesea","ensiformis","C","020","Vriesea_ensiformis_C_020","svmk",0.823333333333333,0.7,1.41212484917746,0.0464298463278672,0.147,0.724137931034483,147,203,1000,"raw_mean",0.42
"Vriesea_ensiformis_C_050","Vriesea","ensiformis","C","050","Vriesea_ensiformis_C_050","bioclim",0.861953125,0.725,1.95848504473052,0.0981050964646802,0.358,2.18292682926829,358,164,1000,"raw_mean",0.685823754789272
"Vriesea_ensiformis_C_050","Vriesea","ensiformis","C","050","Vriesea_ensiformis_C_050","glm",0.89515625,0.75,1.41651409744939,0.518518518518518,0.223,1.14358974358974,223,195,1000,"raw_mean",0.533492822966507
"Vriesea_ensiformis_C_050","Vriesea","ensiformis","C","050","Vriesea_ensiformis_C_050","maxent",0.95421875,0.86,1.69172669458225,0.0959752077587906,0.218,1.17837837837838,218,185,1000,"raw_mean",0.540942928039702
"Vriesea_ensiformis_C_050","Vriesea","ensiformis","C","050","Vriesea_ensiformis_C_050","rf",0.914375,0.7775,1.5610449325332,0.14339128829414,0.218,1.83193277310924,218,119,1000,"raw_mean",0.646884272997033
"Vriesea_ensiformis_C_050","Vriesea","ensiformis","C","050","Vriesea_ensiformis_C_050","svmk",0.73046875,0.48125,1.08224507413015,0.124292487755828,0.167,2.06172839506173,167,81,1000,"raw_mean",0.673387096774194
"Vriesea_ensiformis_C_100","Vriesea","ensiformis","C","100","Vriesea_ensiformis_C_100","bioclim",0.869,0.68,1.87157088201616,0.195249931403168,0.173,0.717842323651452,173,241,1000,"raw_mean",0.417874396135266
"Vriesea_ensiformis_C_100","Vriesea","ensiformis","C","100","Vriesea_ensiformis_C_100","glm",0.925166666666667,0.78125,1.39111264764497,0.0653930714855171,0.208,0.962962962962963,208,216,1000,"raw_mean",0.490566037735849
"Vriesea_ensiformis_C_100","Vriesea","ensiformis","C","100","Vriesea_ensiformis_C_100","maxent",0.956833333333333,0.8475,1.67537008492558,0.0972251755103401,0.231,1.22222222222222,231,189,1000,"raw_mean",0.55
"Vriesea_ensiformis_C_100","Vriesea","ensiformis","C","100","Vriesea_ensiformis_C_100","rf",0.915,0.729166666666667,1.46124570301659,0.165708678898543,0.246,3.19480519480519,246,77,1000,"raw_mean",0.761609907120743
"Vriesea_ensiformis_C_100","Vriesea","ensiformis","C","100","Vriesea_ensiformis_C_100","svmk",0.893,0.76375,1.15587141860621,0.0898664141069813,0.153,0.831521739130435,153,184,1000,"raw_mean",0.454005934718101
"Vriesea_ensiformis_N_010","Vriesea","ensiformis","N","010","Vriesea_ensiformis_N_010","bioclim",0.615625,0.2375,1.99780599499479,0.386904761904762,0.154639175257732,0.182926829268293,90,492,582,"raw_mean",0.154639175257732
"Vriesea_ensiformis_N_010","Vriesea","ensiformis","N","010","Vriesea_ensiformis_N_010","glm",0.53125,0.15625,1.36496972719074,NA,0.052,0.208,52,250,1000,"raw_mean",0.172185430463576
"Vriesea_ensiformis_N_010","Vriesea","ensiformis","N","010","Vriesea_ensiformis_N_010","maxent",0.75625,0.75625,1.65081680241745,0.18853270238167,0.098,0.73134328358209,98,134,1000,"raw_mean",0.422413793103448
"Vriesea_ensiformis_N_010","Vriesea","ensiformis","N","010","Vriesea_ensiformis_N_010","rf",0.74375,0.7425,1.64406940060771,0.182340045249491,0.13,2.06349206349206,130,63,1000,"raw_mean",0.673575129533679
"Vriesea_ensiformis_N_010","Vriesea","ensiformis","N","010","Vriesea_ensiformis_N_010","svmk",0.96,0.9575,1.99120914207618,0.0404878702019989,0.125,0.683060109289617,125,183,1000,"raw_mean",0.405844155844156
"Vriesea_ensiformis_N_020","Vriesea","ensiformis","N","020","Vriesea_ensiformis_N_020","bioclim",0.748541666666667,0.515833333333333,1.96208524054407,0.20269921185821,0.346,1.62441314553991,346,213,1000,"raw_mean",0.618962432915921
"Vriesea_ensiformis_N_020","Vriesea","ensiformis","N","020","Vriesea_ensiformis_N_020","glm",0.883333333333333,0.779166666666667,1.43020611610914,NA,0.203,1.11538461538462,203,182,1000,"raw_mean",0.527272727272727
"Vriesea_ensiformis_N_020","Vriesea","ensiformis","N","020","Vriesea_ensiformis_N_020","maxent",0.92125,0.855,1.55199987424175,0.122688347322311,0.182,1.44444444444444,182,126,1000,"raw_mean",0.590909090909091
"Vriesea_ensiformis_N_020","Vriesea","ensiformis","N","020","Vriesea_ensiformis_N_020","rf",0.87875,0.77625,1.67445426976014,0.176913897744986,0.238,11.9,238,20,1000,"raw_mean",0.922480620155039
"Vriesea_ensiformis_N_020","Vriesea","ensiformis","N","020","Vriesea_ensiformis_N_020","svmk",0.8025,0.668333333333334,1.58192577214286,0.167083998139369,0.126,0.670212765957447,126,188,1000,"raw_mean",0.401273885350318
"Vriesea_ensiformis_N_050","Vriesea","ensiformis","N","050","Vriesea_ensiformis_N_050","bioclim",0.859453125,0.6975,1.90193611604943,0.168682133223295,0.196,0.928909952606635,196,211,1000,"raw_mean",0.481572481572482
"Vriesea_ensiformis_N_050","Vriesea","ensiformis","N","050","Vriesea_ensiformis_N_050","glm",0.8884375,0.6975,1.37074076651463,0,0.202,1.17441860465116,202,172,1000,"raw_mean",0.540106951871658
"Vriesea_ensiformis_N_050","Vriesea","ensiformis","N","050","Vriesea_ensiformis_N_050","maxent",0.95140625,0.84625,1.67252074231112,0.132123571303359,0.214,1.2814371257485,214,167,1000,"raw_mean",0.561679790026247
"Vriesea_ensiformis_N_050","Vriesea","ensiformis","N","050","Vriesea_ensiformis_N_050","rf",0.955078125,0.87375,1.68254700827354,0.111027723346863,0.196,1.92156862745098,196,102,1000,"raw_mean",0.657718120805369
"Vriesea_ensiformis_N_050","Vriesea","ensiformis","N","050","Vriesea_ensiformis_N_050","svmk",0.8575,0.6225,1.24129938718462,0.155839110688723,0.128,0.739884393063584,128,173,1000,"raw_mean",0.425249169435216
"Vriesea_ensiformis_N_100","Vriesea","ensiformis","N","100","Vriesea_ensiformis_N_100","bioclim",0.854166666666667,0.68,1.88649991588884,0.165564288495981,0.311,2.52845528455285,311,123,1000,"raw_mean",0.716589861751152
"Vriesea_ensiformis_N_100","Vriesea","ensiformis","N","100","Vriesea_ensiformis_N_100","glm",0.876083333333334,0.660833333333333,1.34659327234943,0.132936401268749,0.198,1.02061855670103,198,194,1000,"raw_mean",0.505102040816326
"Vriesea_ensiformis_N_100","Vriesea","ensiformis","N","100","Vriesea_ensiformis_N_100","maxent",0.943666666666667,0.821666666666667,1.56533589669588,0.128242415691524,0.216,1.2485549132948,216,173,1000,"raw_mean",0.555269922879177
"Vriesea_ensiformis_N_100","Vriesea","ensiformis","N","100","Vriesea_ensiformis_N_100","rf",0.936041666666667,0.769166666666667,1.50966578855793,0.162989339087911,0.235,3.21917808219178,235,73,1000,"raw_mean",0.762987012987013
"Vriesea_ensiformis_N_100","Vriesea","ensiformis","N","100","Vriesea_ensiformis_N_100","svmk",0.843583333333333,0.61875,1.0913660524766,0.139315436672451,0.114,0.662790697674419,114,172,1000,"raw_mean",0.398601398601399
"Vriesea_flammea_C_010","Vriesea","flammea","C","010","Vriesea_flammea_C_010","bioclim",0.624375,0.24875,NA,0.252475247524752,0.00918635170603675,0.00927152317880795,7,755,762,"raw_mean",0.00918635170603675
"Vriesea_flammea_C_010","Vriesea","flammea","C","010","Vriesea_flammea_C_010","glm",0.8875,0.78875,1.67898444310371,NA,0.182,0.850467289719626,182,214,1000,"raw_mean",0.45959595959596
"Vriesea_flammea_C_010","Vriesea","flammea","C","010","Vriesea_flammea_C_010","maxent",0.915625,0.845,1.67703255817355,0.133105707620174,0.212,1.78151260504202,212,119,1000,"raw_mean",0.640483383685801
"Vriesea_flammea_C_010","Vriesea","flammea","C","010","Vriesea_flammea_C_010","rf",0.918125,0.88125,1.8496620193169,0.105013762995841,0.147,1.32432432432432,147,111,1000,"raw_mean",0.569767441860465
"Vriesea_flammea_C_010","Vriesea","flammea","C","010","Vriesea_flammea_C_010","svmk",0.778125,0.73875,1.75278777315594,0.0182363740189782,0.111,0.58421052631579,111,190,1000,"raw_mean",0.368770764119601
"Vriesea_flammea_C_020","Vriesea","flammea","C","020","Vriesea_flammea_C_020","bioclim",0.691041666666667,0.392916666666666,1.9947713620419,0.0578485612720886,0.048,0.0504201680672269,48,952,1000,"raw_mean",0.048
"Vriesea_flammea_C_020","Vriesea","flammea","C","020","Vriesea_flammea_C_020","glm",0.79375,0.6675,1.63566424405865,NA,0.148,0.8,148,185,1000,"raw_mean",0.444444444444444
"Vriesea_flammea_C_020","Vriesea","flammea","C","020","Vriesea_flammea_C_020","maxent",0.792916666666667,0.66375,1.72133070876353,0.243331776139438,0.2,18.1818181818182,200,11,1000,"raw_mean",0.947867298578199
"Vriesea_flammea_C_020","Vriesea","flammea","C","020","Vriesea_flammea_C_020","rf",0.92125,0.861666666666667,1.8676767153545,0.052883187139222,0.236,2.20560747663551,236,107,1000,"raw_mean",0.688046647230321
"Vriesea_flammea_C_020","Vriesea","flammea","C","020","Vriesea_flammea_C_020","svmk",0.876666666666666,0.779166666666667,1.9067785255615,0.122310189336249,0.154,1.07692307692308,154,143,1000,"raw_mean",0.518518518518518
"Vriesea_flammea_C_050","Vriesea","flammea","C","050","Vriesea_flammea_C_050","bioclim",0.818125,0.627916666666666,1.98359884172079,0.0607278033920551,0.009,0.0116731517509728,9,771,1000,"raw_mean",0.0115384615384615
"Vriesea_flammea_C_050","Vriesea","flammea","C","050","Vriesea_flammea_C_050","glm",0.901041666666667,0.807083333333333,1.59211098936732,1,0.209,1.00480769230769,209,208,1000,"raw_mean",0.501199040767386
"Vriesea_flammea_C_050","Vriesea","flammea","C","050","Vriesea_flammea_C_050","maxent",0.976875,0.927083333333333,1.97999977274314,0.0305821343732266,0.227,1.07582938388626,227,211,1000,"raw_mean",0.518264840182648
"Vriesea_flammea_C_050","Vriesea","flammea","C","050","Vriesea_flammea_C_050","rf",0.853854166666667,0.76625,1.77364129763368,0.116834441270643,0.237,2.23584905660377,237,106,1000,"raw_mean",0.690962099125364
"Vriesea_flammea_C_050","Vriesea","flammea","C","050","Vriesea_flammea_C_050","svmk",0.917916666666666,0.862916666666667,1.73766337577431,0.0511363280609643,0.192,2,192,96,1000,"raw_mean",0.666666666666667
"Vriesea_flammea_C_100","Vriesea","flammea","C","100","Vriesea_flammea_C_100","bioclim",0.795,0.585416666666667,1.98254829615496,0.105209770851513,0.504,1.37704918032787,504,366,1000,"raw_mean",0.579310344827586
"Vriesea_flammea_C_100","Vriesea","flammea","C","100","Vriesea_flammea_C_100","glm",0.845208333333333,0.652083333333333,1.63808806908054,1,0.22,1.0377358490566,220,212,1000,"raw_mean",0.509259259259259
"Vriesea_flammea_C_100","Vriesea","flammea","C","100","Vriesea_flammea_C_100","maxent",0.946666666666667,0.857083333333333,1.96769986732736,0.0937524729748991,0.237,1.09722222222222,237,216,1000,"raw_mean",0.52317880794702
"Vriesea_flammea_C_100","Vriesea","flammea","C","100","Vriesea_flammea_C_100","rf",0.92609375,0.769583333333334,1.66387188703131,0.121911530848628,0.246,1.35164835164835,246,182,1000,"raw_mean",0.574766355140187
"Vriesea_flammea_C_100","Vriesea","flammea","C","100","Vriesea_flammea_C_100","svmk",0.88125,0.764166666666666,1.40081467278211,0.0949013832203745,0.136,0.871794871794872,136,156,1000,"raw_mean",0.465753424657534
"Vriesea_flammea_N_010","Vriesea","flammea","N","010","Vriesea_flammea_N_010","bioclim",0.621875,0.24375,1.99697830095852,0.262183514182372,0.09,0.141065830721003,90,638,1000,"raw_mean",0.123626373626374
"Vriesea_flammea_N_010","Vriesea","flammea","N","010","Vriesea_flammea_N_010","glm",0.90375,0.8875,1.72178579408452,NA,0.224,1.10891089108911,224,202,1000,"raw_mean",0.525821596244131
"Vriesea_flammea_N_010","Vriesea","flammea","N","010","Vriesea_flammea_N_010","maxent",0.881875,0.86625,1.77730749432684,0.115750994198478,0.222,2.67469879518072,222,83,1000,"raw_mean",0.727868852459016
"Vriesea_flammea_N_010","Vriesea","flammea","N","010","Vriesea_flammea_N_010","rf",0.72125,0.6775,1.65513263673924,0.236795746429373,0.094,0.810344827586207,94,116,1000,"raw_mean",0.447619047619048
"Vriesea_flammea_N_010","Vriesea","flammea","N","010","Vriesea_flammea_N_010","svmk",0.5975,0.5375,1.60108494323317,0.233178484341695,0.188,1.26174496644295,188,149,1000,"raw_mean",0.55786350148368
"Vriesea_flammea_N_020","Vriesea","flammea","N","020","Vriesea_flammea_N_020","bioclim",0.645208333333333,0.280416666666666,1.99044962196328,0.317338060485219,0.031,0.0319917440660475,31,969,1000,"raw_mean",0.031
"Vriesea_flammea_N_020","Vriesea","flammea","N","020","Vriesea_flammea_N_020","glm",0.726666666666666,0.614583333333333,1.55100672752571,1,0.201,0.877729257641921,201,229,1000,"raw_mean",0.467441860465116
"Vriesea_flammea_N_020","Vriesea","flammea","N","020","Vriesea_flammea_N_020","maxent",0.741666666666666,0.582083333333333,1.56767523997844,0.234424232903067,0.171,2.59090909090909,171,66,1000,"raw_mean",0.721518987341772
"Vriesea_flammea_N_020","Vriesea","flammea","N","020","Vriesea_flammea_N_020","rf",0.790833333333333,0.635416666666667,1.78479664538027,0.214344456711739,0.147,1.01379310344828,147,145,1000,"raw_mean",0.503424657534247
"Vriesea_flammea_N_020","Vriesea","flammea","N","020","Vriesea_flammea_N_020","svmk",0.73375,0.5925,1.06934238502639,0.157773158016342,0.076,0.367149758454106,76,207,1000,"raw_mean",0.268551236749117
"Vriesea_flammea_N_050","Vriesea","flammea","N","050","Vriesea_flammea_N_050","bioclim",0.792916666666667,0.557916666666667,1.97401218965892,0.126432793665232,0.046,0.050828729281768,46,905,1000,"raw_mean",0.0483701366982124
"Vriesea_flammea_N_050","Vriesea","flammea","N","050","Vriesea_flammea_N_050","glm",0.898125,0.758333333333333,1.63468424799985,0.029126213592233,0.209,1.045,209,200,1000,"raw_mean",0.511002444987775
"Vriesea_flammea_N_050","Vriesea","flammea","N","050","Vriesea_flammea_N_050","maxent",0.9625,0.864166666666667,1.91561323035807,0.0549006242608422,0.24,1.21827411167513,240,197,1000,"raw_mean",0.549199084668192
"Vriesea_flammea_N_050","Vriesea","flammea","N","050","Vriesea_flammea_N_050","rf",0.9059375,0.77625,1.63662396531685,0.0874181623159264,0.22,2.68292682926829,220,82,1000,"raw_mean",0.728476821192053
"Vriesea_flammea_N_050","Vriesea","flammea","N","050","Vriesea_flammea_N_050","svmk",0.865416666666667,0.74,1.52504506642652,0.0141341661499912,0.151,1.36036036036036,151,111,1000,"raw_mean",0.576335877862595
"Vriesea_flammea_N_100","Vriesea","flammea","N","100","Vriesea_flammea_N_100","bioclim",0.849635416666667,0.6275,1.92549566724655,0.179809009930551,0.426,1.71774193548387,426,248,1000,"raw_mean",0.632047477744807
"Vriesea_flammea_N_100","Vriesea","flammea","N","100","Vriesea_flammea_N_100","glm",0.900416666666667,0.745416666666667,1.62629875972849,0.5,0.214,1.0974358974359,214,195,1000,"raw_mean",0.523227383863081
"Vriesea_flammea_N_100","Vriesea","flammea","N","100","Vriesea_flammea_N_100","maxent",0.9603125,0.84625,1.93020172366666,0.0878276617267412,0.206,0.940639269406393,206,219,1000,"raw_mean",0.484705882352941
"Vriesea_flammea_N_100","Vriesea","flammea","N","100","Vriesea_flammea_N_100","rf",0.949791666666666,0.822083333333333,1.74467269157929,0.124042885730713,0.229,1.89256198347107,229,121,1000,"raw_mean",0.654285714285714
"Vriesea_flammea_N_100","Vriesea","flammea","N","100","Vriesea_flammea_N_100","svmk",0.895625,0.789166666666667,1.35285761357756,0.0692520786717243,0.102,0.569832402234637,102,179,1000,"raw_mean",0.362989323843416
"Vriesea_friburgensis_C_010","Vriesea","friburgensis","C","010","Vriesea_friburgensis_C_010","bioclim",0.5321875,0.12125,NA,0.382281553398058,0.02,0.0204081632653061,20,980,1000,"raw_mean",0.02
"Vriesea_friburgensis_C_010","Vriesea","friburgensis","C","010","Vriesea_friburgensis_C_010","glm",0.5125,0.32875,1.42307929529568,NA,0.191,1.03804347826087,191,184,1000,"raw_mean",0.509333333333333
"Vriesea_friburgensis_C_010","Vriesea","friburgensis","C","010","Vriesea_friburgensis_C_010","maxent",0.665,0.59125,1.56444261459907,0.285996952167573,0.211,6.80645161290323,211,31,1000,"raw_mean",0.871900826446281
"Vriesea_friburgensis_C_010","Vriesea","friburgensis","C","010","Vriesea_friburgensis_C_010","rf",0.5784375,0.4125,1.49514837692612,0.353052927818349,0.095,0.826086956521739,95,115,1000,"raw_mean",0.452380952380952
"Vriesea_friburgensis_C_010","Vriesea","friburgensis","C","010","Vriesea_friburgensis_C_010","svmk",0.5175,0.37125,1.2699680884201,0.362635612270988,0.125,0.586854460093897,125,213,1000,"raw_mean",0.369822485207101
"Vriesea_friburgensis_C_020","Vriesea","friburgensis","C","020","Vriesea_friburgensis_C_020","bioclim",0.579791666666666,0.247083333333333,1.93527707462944,0.285156103198166,0.221,0.544334975369458,221,406,1000,"raw_mean",0.352472089314195
"Vriesea_friburgensis_C_020","Vriesea","friburgensis","C","020","Vriesea_friburgensis_C_020","glm",0.90875,0.84,1.50690442290336,NA,0.182,0.90547263681592,182,201,1000,"raw_mean",0.475195822454308
"Vriesea_friburgensis_C_020","Vriesea","friburgensis","C","020","Vriesea_friburgensis_C_020","maxent",0.902083333333334,0.805,1.57299430577969,0.159196560170544,0.164,2.05,164,80,1000,"raw_mean",0.672131147540984
"Vriesea_friburgensis_C_020","Vriesea","friburgensis","C","020","Vriesea_friburgensis_C_020","rf",0.835208333333334,0.68875,1.52149404854456,0.233357338183693,0.25,41.6666666666667,250,6,1000,"raw_mean",0.9765625
"Vriesea_friburgensis_C_020","Vriesea","friburgensis","C","020","Vriesea_friburgensis_C_020","svmk",0.710833333333333,0.582916666666667,1.17036854585674,0.0939457193963699,0.154,1.02666666666667,154,150,1000,"raw_mean",0.506578947368421
"Vriesea_friburgensis_C_050","Vriesea","friburgensis","C","050","Vriesea_friburgensis_C_050","bioclim",0.69609375,0.3925,1.90469709907997,0.227720675158571,0.346,1.64761904761905,346,210,1000,"raw_mean",0.622302158273381
"Vriesea_friburgensis_C_050","Vriesea","friburgensis","C","050","Vriesea_friburgensis_C_050","glm",0.90953125,0.77375,1.54117864627122,1,0.212,1.03414634146341,212,205,1000,"raw_mean",0.508393285371703
"Vriesea_friburgensis_C_050","Vriesea","friburgensis","C","050","Vriesea_friburgensis_C_050","maxent",0.9146875,0.79125,1.80089247908105,0.168842624513735,0.228,1.6056338028169,228,142,1000,"raw_mean",0.616216216216216
"Vriesea_friburgensis_C_050","Vriesea","friburgensis","C","050","Vriesea_friburgensis_C_050","rf",0.893125,0.7375,1.62947809577091,0.172636453124919,0.233,4.48076923076923,233,52,1000,"raw_mean",0.817543859649123
"Vriesea_friburgensis_C_050","Vriesea","friburgensis","C","050","Vriesea_friburgensis_C_050","svmk",0.8590625,0.65875,1.14638546124597,0.175553962460897,0.135,0.703125,135,192,1000,"raw_mean",0.412844036697248
"Vriesea_friburgensis_C_100","Vriesea","friburgensis","C","100","Vriesea_friburgensis_C_100","bioclim",0.769125,0.477083333333333,1.79481313788031,0.22972720300434,0.287,2.15789473684211,287,133,1000,"raw_mean",0.683333333333333
"Vriesea_friburgensis_C_100","Vriesea","friburgensis","C","100","Vriesea_friburgensis_C_100","glm",0.934416666666666,0.801666666666667,1.43090858276783,0.298322353233086,0.204,0.948837209302326,204,215,1000,"raw_mean",0.486873508353222
"Vriesea_friburgensis_C_100","Vriesea","friburgensis","C","100","Vriesea_friburgensis_C_100","maxent",0.932166666666666,0.78625,1.53553669732856,0.145053021104607,0.192,1.536,192,125,1000,"raw_mean",0.605678233438486
"Vriesea_friburgensis_C_100","Vriesea","friburgensis","C","100","Vriesea_friburgensis_C_100","rf",0.9145,0.755,1.46613429663602,0.162981267242685,0.21,4.56521739130435,210,46,1000,"raw_mean",0.8203125
"Vriesea_friburgensis_C_100","Vriesea","friburgensis","C","100","Vriesea_friburgensis_C_100","svmk",0.889916666666667,0.735833333333333,1.12912668709373,0.0973424764438124,0.136,0.743169398907104,136,183,1000,"raw_mean",0.426332288401254
"Vriesea_friburgensis_N_010","Vriesea","friburgensis","N","010","Vriesea_friburgensis_N_010","bioclim",0.4875,0,NA,0.5,0.077,0.0834236186348862,77,923,1000,"raw_mean",0.077
